Sample in Buffer,Sample in Window,TRIGGER,fircomp_bd_i/system_ila_0/inst/probe0_1[17:0],fircomp_bd_i/system_ila_0/inst/probe1_1[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED
1158,1158,0,64,227
1159,1159,0,64,210
1160,1160,0,64,-62
1161,1161,0,64,-30
1162,1162,0,64,734
1163,1163,0,66,192
1164,1164,0,66,-308
1165,1165,0,66,-640
1166,1166,0,66,-338
1167,1167,0,66,-56
1168,1168,0,66,251
1169,1169,0,66,990
1170,1170,0,66,-594
1171,1171,0,66,198
1172,1172,0,66,-833
1173,1173,0,41,417
1174,1174,0,41,134
1175,1175,0,41,-886
1176,1176,0,41,451
1177,1177,0,41,249
1178,1178,0,41,174
1179,1179,0,41,411
1180,1180,0,41,-522
1181,1181,0,41,-620
1182,1182,0,41,-366
1183,1183,0,0,-39
1184,1184,0,0,499
1185,1185,0,0,403
1186,1186,0,0,131
1187,1187,0,0,-617
1188,1188,0,0,-594
1189,1189,0,0,-299
1190,1190,0,0,189
1191,1191,0,0,-5
1192,1192,0,0,-784
1193,1193,0,-42,411
1194,1194,0,-42,451
1195,1195,0,-42,-813
1196,1196,0,-42,-6
1197,1197,0,-42,242
1198,1198,0,-42,-1114
1199,1199,0,-42,401
1200,1200,0,-42,-63
1201,1201,0,-42,453
1202,1202,0,-42,-347
1203,1203,0,-68,-39
1204,1204,0,-68,-626
1205,1205,0,-68,197
1206,1206,0,-68,411
1207,1207,0,-68,-536
1208,1208,0,-68,734
1209,1209,0,-68,147
1210,1210,0,-68,225
1211,1211,0,-68,-850
1212,1212,0,-68,-43
1213,1213,0,-67,-67
1214,1214,0,-67,-769
1215,1215,0,-67,681
1216,1216,0,-67,-10
1217,1217,0,-67,685
1218,1218,0,-67,210
1219,1219,0,-67,-86
1220,1220,0,-67,-107
1221,1221,0,-67,429
1222,1222,0,-67,386
1223,1223,0,-40,130
1224,1224,0,-40,423
1225,1225,0,-40,-370
1226,1226,0,-40,-603
1227,1227,0,-40,-115
1228,1228,0,-40,-567
1229,1229,0,-40,159
1230,1230,0,-40,-1074
1231,1231,0,-40,-36
1232,1232,0,-40,-284
1233,1233,0,3,230
1234,1234,0,3,-23
1235,1235,0,3,414
1236,1236,0,3,-378
1237,1237,0,3,-85
1238,1238,0,3,-10
1239,1239,0,3,-588
1240,1240,0,3,-110
1241,1241,0,3,409
1242,1242,0,3,-19
1243,1243,0,46,902
1244,1244,0,46,-330
1245,1245,0,46,-381
1246,1246,0,46,-29
1247,1247,0,46,-283
1248,1248,0,46,-50
1249,1249,0,46,183
1250,1250,0,46,168
1251,1251,0,46,-300
1252,1252,0,46,-15
1253,1253,0,72,-516
1254,1254,0,72,-300
1255,1255,0,72,-557
1256,1256,0,72,436
1257,1257,0,72,129
1258,1258,0,72,741
1259,1259,0,72,672
1260,1260,0,72,498
1261,1261,0,72,-292
1262,1262,0,72,732
1263,1263,0,69,387
1264,1264,0,69,-372
1265,1265,0,69,-341
1266,1266,0,69,758
1267,1267,0,69,-301
1268,1268,0,69,399
1269,1269,0,69,147
1270,1270,0,69,199
1271,1271,0,69,-781
1272,1272,0,69,-75
1273,1273,0,40,384
1274,1274,0,40,418
1275,1275,0,40,-549
1276,1276,0,40,130
1277,1277,0,40,-1032
1278,1278,0,40,-541
1279,1279,0,40,-628
1280,1280,0,40,441
1281,1281,0,40,399
1282,1282,0,40,413
1283,1283,0,-6,509
1284,1284,0,-6,223
1285,1285,0,-6,201
1286,1286,0,-6,-518
1287,1287,0,-6,456
1288,1288,0,-6,-538
1289,1289,0,-6,227
1290,1290,0,-6,-359
1291,1291,0,-6,-104
1292,1292,0,-6,187
1293,1293,0,-50,-292
1294,1294,0,-50,205
1295,1295,0,-50,396
1296,1296,0,-50,-33
1297,1297,0,-50,928
1298,1298,0,-50,-528
1299,1299,0,-50,757
1300,1300,0,-50,248
1301,1301,0,-50,-353
1302,1302,0,-50,642
1303,1303,0,-76,454
1304,1304,0,-76,-20
1305,1305,0,-76,905
1306,1306,0,-76,152
1307,1307,0,-76,-305
1308,1308,0,-76,-295
1309,1309,0,-76,-99
1310,1310,0,-76,-122
1311,1311,0,-76,-288
1312,1312,0,-76,-123
1313,1313,0,-72,-520
1314,1314,0,-72,-360
1315,1315,0,-72,-294
1316,1316,0,-72,146
1317,1317,0,-72,193
1318,1318,0,-72,-2
1319,1319,0,-72,-37
1320,1320,0,-72,431
1321,1321,0,-72,705
1322,1322,0,-72,454
1323,1323,0,-39,-314
1324,1324,0,-39,453
1325,1325,0,-39,-106
1326,1326,0,-39,917
1327,1327,0,-39,703
1328,1328,0,-39,417
1329,1329,0,-39,663
1330,1330,0,-39,393
1331,1331,0,-39,-10
1332,1332,0,-39,136
1333,1333,0,9,-41
1334,1334,0,9,-110
1335,1335,0,9,-571
1336,1336,0,9,159
1337,1337,0,9,149
1338,1338,0,9,-23
1339,1339,0,9,-67
1340,1340,0,9,140
1341,1341,0,9,-639
1342,1342,0,9,670
1343,1343,0,54,391
1344,1344,0,54,-769
1345,1345,0,54,-590
1346,1346,0,54,-72
1347,1347,0,54,-343
1348,1348,0,54,-124
1349,1349,0,54,229
1350,1350,0,54,-1049
1351,1351,0,54,-601
1352,1352,0,54,-629
1353,1353,0,79,-283
1354,1354,0,79,205
1355,1355,0,79,433
1356,1356,0,79,-621
1357,1357,0,79,-285
1358,1358,0,79,173
1359,1359,0,79,-59
1360,1360,0,79,718
1361,1361,0,79,-361
1362,1362,0,79,134
1363,1363,0,73,-81
1364,1364,0,73,384
1365,1365,0,73,-269
1366,1366,0,73,702
1367,1367,0,73,-276
1368,1368,0,73,228
1369,1369,0,73,-41
1370,1370,0,73,135
1371,1371,0,73,201
1372,1372,0,73,-883
1373,1373,0,38,-626
1374,1374,0,38,-120
1375,1375,0,38,211
1376,1376,0,38,-7
1377,1377,0,38,-379
1378,1378,0,38,-371
1379,1379,0,38,162
1380,1380,0,38,173
1381,1381,0,38,-91
1382,1382,0,38,-550
1383,1383,0,-12,921
1384,1384,0,-12,241
1385,1385,0,-12,-371
1386,1386,0,-12,-379
1387,1387,0,-12,476
1388,1388,0,-12,-59
1389,1389,0,-12,-777
1390,1390,0,-12,-298
1391,1391,0,-12,400
1392,1392,0,-12,-112
1393,1393,0,-58,699
1394,1394,0,-58,-12
1395,1395,0,-58,-779
1396,1396,0,-58,-303
1397,1397,0,-58,469
1398,1398,0,-58,718
1399,1399,0,-58,668
1400,1400,0,-58,-13
1401,1401,0,-58,647
1402,1402,0,-58,243
1403,1403,0,-83,137
1404,1404,0,-83,687
1405,1405,0,-83,234
1406,1406,0,-83,425
1407,1407,0,-83,707
1408,1408,0,-83,-340
1409,1409,0,-83,398
1410,1410,0,-83,-524
1411,1411,0,-83,-114
1412,1412,0,-83,-128
1413,1413,0,-75,-345
1414,1414,0,-75,-551
1415,1415,0,-75,-804
1416,1416,0,-75,-869
1417,1417,0,-75,434
1418,1418,0,-75,765
1419,1419,0,-75,452
1420,1420,0,-75,162
1421,1421,0,-75,252
1422,1422,0,-75,223
1423,1423,0,-38,175
1424,1424,0,-38,-558
1425,1425,0,-38,224
1426,1426,0,-38,935
1427,1427,0,-38,481
1428,1428,0,-38,398
1429,1429,0,-38,398
1430,1430,0,-38,252
1431,1431,0,-38,148
1432,1432,0,-38,-355
1433,1433,0,14,-604
1434,1434,0,14,500
1435,1435,0,14,-360
1436,1436,0,14,972
1437,1437,0,14,192
1438,1438,0,14,509
1439,1439,0,14,-128
1440,1440,0,14,460
1441,1441,0,14,-608
1442,1442,0,14,673
1443,1443,0,62,-44
1444,1444,0,62,981
1445,1445,0,62,-576
1446,1446,0,62,-297
1447,1447,0,62,-618
1448,1448,0,62,-275
1449,1449,0,62,141
1450,1450,0,62,-12
1451,1451,0,62,-125
1452,1452,0,62,217
1453,1453,0,86,-125
1454,1454,0,86,-88
1455,1455,0,86,643
1456,1456,0,86,160
1457,1457,0,86,186
1458,1458,0,86,724
1459,1459,0,86,668
1460,1460,0,86,453
1461,1461,0,86,178
1462,1462,0,86,-517
1463,1463,0,77,243
1464,1464,0,77,-109
1465,1465,0,77,154
1466,1466,0,77,-62
1467,1467,0,77,-381
1468,1468,0,77,766
1469,1469,0,77,-515
1470,1470,0,77,156
1471,1471,0,77,-828
1472,1472,0,77,-274
1473,1473,0,38,-21
1474,1474,0,38,-330
1475,1475,0,38,915
1476,1476,0,38,-62
1477,1477,0,38,153
1478,1478,0,38,703
1479,1479,0,38,-100
1480,1480,0,38,-517
1481,1481,0,38,-115
1482,1482,0,38,426
1483,1483,0,-17,739
1484,1484,0,-17,-519
1485,1485,0,-17,-9
1486,1486,0,-17,486
1487,1487,0,-17,-308
1488,1488,0,-17,-272
1489,1489,0,-17,400
1490,1490,0,-17,-40
1491,1491,0,-17,652
1492,1492,0,-17,-104
1493,1493,0,-66,-275
1494,1494,0,-66,391
1495,1495,0,-66,402
1496,1496,0,-66,646
1497,1497,0,-66,190
1498,1498,0,-66,181
1499,1499,0,-66,-553
1500,1500,0,-66,-619
1501,1501,0,-66,702
1502,1502,0,-66,432
1503,1503,0,-90,718
1504,1504,0,-90,729
1505,1505,0,-90,-9
1506,1506,0,-90,-324
1507,1507,0,-90,129
1508,1508,0,-90,-119
1509,1509,0,-90,386
1510,1510,0,-90,-1086
1511,1511,0,-90,-315
1512,1512,0,-90,660
1513,1513,0,-79,-366
1514,1514,0,-79,511
1515,1515,0,-79,461
1516,1516,0,-79,-578
1517,1517,0,-79,493
1518,1518,0,-79,133
1519,1519,0,-79,683
1520,1520,0,-79,647
1521,1521,0,-79,-76
1522,1522,0,-79,467
1523,1523,0,-37,496
1524,1524,0,-37,251
1525,1525,0,-37,-279
1526,1526,0,-37,219
1527,1527,0,-37,-65
1528,1528,0,-37,-55
1529,1529,0,-37,668
1530,1530,0,-37,254
1531,1531,0,-37,179
1532,1532,0,-37,233
1533,1533,0,20,497
1534,1534,0,20,-850
1535,1535,0,20,-263
1536,1536,0,20,-549
1537,1537,0,20,202
1538,1538,0,20,-44
1539,1539,0,20,-125
1540,1540,0,20,407
1541,1541,0,20,-576
1542,1542,0,20,711
1543,1543,0,69,-803
1544,1544,0,69,219
1545,1545,0,69,251
1546,1546,0,69,-370
1547,1547,0,69,-282
1548,1548,0,69,399
1549,1549,0,69,508
1550,1550,0,69,-327
1551,1551,0,69,-47
1552,1552,0,69,-529
1553,1553,0,93,-301
1554,1554,0,93,478
1555,1555,0,93,-289
1556,1556,0,93,134
1557,1557,0,93,-48
1558,1558,0,93,-31
1559,1559,0,93,692
1560,1560,0,93,235
1561,1561,0,93,-326
1562,1562,0,93,-127
1563,1563,0,80,-110
1564,1564,0,80,420
1565,1565,0,80,-259
1566,1566,0,80,429
1567,1567,0,80,-82
1568,1568,0,80,-336
1569,1569,0,80,-99
1570,1570,0,80,-378
1571,1571,0,80,-774
1572,1572,0,80,-118
1573,1573,0,37,-562
1574,1574,0,37,249
1575,1575,0,37,-264
1576,1576,0,37,-65
1577,1577,0,37,-37
1578,1578,0,37,-323
1579,1579,0,37,660
1580,1580,0,37,240
1581,1581,0,37,-308
1582,1582,0,37,-876
1583,1583,0,-22,703
1584,1584,0,-22,419
1585,1585,0,-22,-615
1586,1586,0,-22,243
1587,1587,0,-22,-578
1588,1588,0,-22,-610
1589,1589,0,-22,-68
1590,1590,0,-22,-561
1591,1591,0,-22,-36
1592,1592,0,-22,-323
1593,1593,0,-72,662
1594,1594,0,-72,477
1595,1595,0,-72,676
1596,1596,0,-72,-271
1597,1597,0,-72,722
1598,1598,0,-72,708
1599,1599,0,-72,997
1600,1600,0,-72,-116
1601,1601,0,-72,-6
1602,1602,0,-72,649
1603,1603,0,-96,395
1604,1604,0,-96,489
1605,1605,0,-96,-303
1606,1606,0,-96,-297
1607,1607,0,-96,-125
1608,1608,0,-96,-809
1609,1609,0,-96,248
1610,1610,0,-96,-622
1611,1611,0,-96,-288
1612,1612,0,-96,416
1613,1613,0,-82,-86
1614,1614,0,-82,-66
1615,1615,0,-82,-67
1616,1616,0,-82,667
1617,1617,0,-82,454
1618,1618,0,-82,461
1619,1619,0,-82,219
1620,1620,0,-82,951
1621,1621,0,-82,-279
1622,1622,0,-82,-63
1623,1623,0,-36,197
1624,1624,0,-36,669
1625,1625,0,-36,-60
1626,1626,0,-36,-515
1627,1627,0,-36,448
1628,1628,0,-36,201
1629,1629,0,-36,224
1630,1630,0,-36,-121
1631,1631,0,-36,661
1632,1632,0,-36,131
1633,1633,0,24,209
1634,1634,0,24,212
1635,1635,0,24,182
1636,1636,0,24,-17
1637,1637,0,24,425
1638,1638,0,24,166
1639,1639,0,24,427
1640,1640,0,24,500
1641,1641,0,24,727
1642,1642,0,24,431
1643,1643,0,76,191
1644,1644,0,76,195
1645,1645,0,76,-297
1646,1646,0,76,478
1647,1647,0,76,-1
1648,1648,0,76,200
1649,1649,0,76,-360
1650,1650,0,76,-259
1651,1651,0,76,481
1652,1652,0,76,498
1653,1653,0,99,695
1654,1654,0,99,197
1655,1655,0,99,181
1656,1656,0,99,147
1657,1657,0,99,139
1658,1658,0,99,-605
1659,1659,0,99,165
1660,1660,0,99,-59
1661,1661,0,99,423
1662,1662,0,99,-362
1663,1663,0,84,254
1664,1664,0,84,449
1665,1665,0,84,-594
1666,1666,0,84,765
1667,1667,0,84,-358
1668,1668,0,84,-3
1669,1669,0,84,240
1670,1670,0,84,-285
1671,1671,0,84,209
1672,1672,0,84,197
1673,1673,0,36,-556
1674,1674,0,36,-523
1675,1675,0,36,410
1676,1676,0,36,-305
1677,1677,0,36,447
1678,1678,0,36,-74
1679,1679,0,36,-374
1680,1680,0,36,237
1681,1681,0,36,-892
1682,1682,0,36,-52
1683,1683,0,-26,-319
1684,1684,0,-26,992
1685,1685,0,-26,212
1686,1686,0,-26,180
1687,1687,0,-26,163
1688,1688,0,-26,183
1689,1689,0,-26,-580
1690,1690,0,-26,-19
1691,1691,0,-26,453
1692,1692,0,-26,-602
1693,1693,0,-78,-611
1694,1694,0,-78,-625
1695,1695,0,-78,-120
1696,1696,0,-78,-292
1697,1697,0,-78,722
1698,1698,0,-78,-303
1699,1699,0,-78,499
1700,1700,0,-78,-48
1701,1701,0,-78,-358
1702,1702,0,-78,-354
1703,1703,0,-102,-523
1704,1704,0,-102,509
1705,1705,0,-102,-90
1706,1706,0,-102,-361
1707,1707,0,-102,223
1708,1708,0,-102,-539
1709,1709,0,-102,761
1710,1710,0,-102,-10
1711,1711,0,-102,-50
1712,1712,0,-102,-61
1713,1713,0,-86,493
1714,1714,0,-86,504
1715,1715,0,-86,-272
1716,1716,0,-86,-871
1717,1717,0,-86,-784
1718,1718,0,-86,-1
1719,1719,0,-86,172
1720,1720,0,-86,427
1721,1721,0,-86,-600
1722,1722,0,-86,-356
1723,1723,0,-36,-31
1724,1724,0,-36,206
1725,1725,0,-36,135
1726,1726,0,-36,144
1727,1727,0,-36,-109
1728,1728,0,-36,659
1729,1729,0,-36,209
1730,1730,0,-36,-88
1731,1731,0,-36,760
1732,1732,0,-36,-294
1733,1733,0,28,-74
1734,1734,0,28,419
1735,1735,0,28,-549
1736,1736,0,28,-89
1737,1737,0,28,411
1738,1738,0,28,755
1739,1739,0,28,424
1740,1740,0,28,-31
1741,1741,0,28,478
1742,1742,0,28,480
1743,1743,0,81,705
1744,1744,0,81,235
1745,1745,0,81,-822
1746,1746,0,81,-1067
1747,1747,0,81,-777
1748,1748,0,81,505
1749,1749,0,81,250
1750,1750,0,81,-96
1751,1751,0,81,141
1752,1752,0,81,-358
1753,1753,0,104,239
1754,1754,0,104,-864
1755,1755,0,104,-59
1756,1756,0,104,-34
1757,1757,0,104,-100
1758,1758,0,104,-369
1759,1759,0,104,965
1760,1760,0,104,202
1761,1761,0,104,-74
1762,1762,0,104,-377
1763,1763,0,87,-11
1764,1764,0,87,-96
1765,1765,0,87,448
1766,1766,0,87,496
1767,1767,0,87,244
1768,1768,0,87,-259
1769,1769,0,87,129
1770,1770,0,87,139
1771,1771,0,87,451
1772,1772,0,87,-583
1773,1773,0,36,423
1774,1774,0,36,415
1775,1775,0,36,-289
1776,1776,0,36,-36
1777,1777,0,36,-301
1778,1778,0,36,-515
1779,1779,0,36,405
1780,1780,0,36,-125
1781,1781,0,36,144
1782,1782,0,36,-80
1783,1783,0,-30,-309
1784,1784,0,-30,151
1785,1785,0,-30,-301
1786,1786,0,-30,-119
1787,1787,0,-30,-337
1788,1788,0,-30,392
1789,1789,0,-30,147
1790,1790,0,-30,149
1791,1791,0,-30,-273
1792,1792,0,-30,-317
1793,1793,0,-84,385
1794,1794,0,-84,-369
1795,1795,0,-84,-115
1796,1796,0,-84,489
1797,1797,0,-84,-344
1798,1798,0,-84,-19
1799,1799,0,-84,917
1800,1800,0,-84,-343
1801,1801,0,-84,396
1802,1802,0,-84,-339
1803,1803,0,-106,428
1804,1804,0,-106,732
1805,1805,0,-106,-93
1806,1806,0,-106,393
1807,1807,0,-106,-599
1808,1808,0,-106,-84
1809,1809,0,-106,-85
1810,1810,0,-106,-323
1811,1811,0,-106,645
1812,1812,0,-106,250
1813,1813,0,-88,-121
1814,1814,0,-88,-309
1815,1815,0,-88,449
1816,1816,0,-88,-775
1817,1817,0,-88,193
1818,1818,0,-88,-874
1819,1819,0,-88,155
1820,1820,0,-88,246
1821,1821,0,-88,-814
1822,1822,0,-88,-291
1823,1823,0,-36,-326
1824,1824,0,-36,656
1825,1825,0,-36,-548
1826,1826,0,-36,437
1827,1827,0,-36,-1136
1828,1828,0,-36,-57
1829,1829,0,-36,-522
1830,1830,0,-36,-7
1831,1831,0,-36,-551
1832,1832,0,-36,-582
1833,1833,0,31,-554
1834,1834,0,31,-44
1835,1835,0,31,-275
1836,1836,0,31,200
1837,1837,0,31,-97
1838,1838,0,31,897
1839,1839,0,31,465
1840,1840,0,31,-291
1841,1841,0,31,-583
1842,1842,0,31,205
1843,1843,0,86,210
1844,1844,0,86,-614
1845,1845,0,86,-880
1846,1846,0,86,-44
1847,1847,0,86,-305
1848,1848,0,86,498
1849,1849,0,86,-611
1850,1850,0,86,-123
1851,1851,0,86,472
1852,1852,0,86,-333
1853,1853,0,109,-3
1854,1854,0,109,-566
1855,1855,0,109,206
1856,1856,0,109,146
1857,1857,0,109,488
1858,1858,0,109,-5
1859,1859,0,109,134
1860,1860,0,109,-832
1861,1861,0,109,-261
1862,1862,0,109,-328
1863,1863,0,89,-341
1864,1864,0,89,221
1865,1865,0,89,-123
1866,1866,0,89,204
1867,1867,0,89,247
1868,1868,0,89,-128
1869,1869,0,89,-278
1870,1870,0,89,-836
1871,1871,0,89,-561
1872,1872,0,89,-601
1873,1873,0,34,405
1874,1874,0,34,391
1875,1875,0,34,-354
1876,1876,0,34,211
1877,1877,0,34,-613
1878,1878,0,34,218
1879,1879,0,34,-84
1880,1880,0,34,-20
1881,1881,0,34,-88
1882,1882,0,34,-547
1883,1883,0,-34,409
1884,1884,0,-34,-94
1885,1885,0,-34,401
1886,1886,0,-34,491
1887,1887,0,-34,415
1888,1888,0,-34,-9
1889,1889,0,-34,-53
1890,1890,0,-34,-277
1891,1891,0,-34,704
1892,1892,0,-34,-608
1893,1893,0,-89,-124
1894,1894,0,-89,-53
1895,1895,0,-89,-880
1896,1896,0,-89,700
1897,1897,0,-89,-536
1898,1898,0,-89,234
1899,1899,0,-89,-69
1900,1900,0,-89,-618
1901,1901,0,-89,-374
1902,1902,0,-89,498
1903,1903,0,-110,207
1904,1904,0,-110,-811
1905,1905,0,-110,230
1906,1906,0,-110,-1094
1907,1907,0,-110,652
1908,1908,0,-110,-520
1909,1909,0,-110,-567
1910,1910,0,-110,140
1911,1911,0,-110,-121
1912,1912,0,-110,-1051
1913,1913,0,-89,211
1914,1914,0,-89,255
1915,1915,0,-89,484
1916,1916,0,-89,493
1917,1917,0,-89,-607
1918,1918,0,-89,464
1919,1919,0,-89,742
1920,1920,0,-89,-109
1921,1921,0,-89,-300
1922,1922,0,-89,-44
1923,1923,0,-34,495
1924,1924,0,-34,-5
1925,1925,0,-34,429
1926,1926,0,-34,-855
1927,1927,0,-34,-821
1928,1928,0,-34,449
1929,1929,0,-34,-33
1930,1930,0,-34,196
1931,1931,0,-34,-566
1932,1932,0,-34,-341
1933,1933,0,36,245
1934,1934,0,36,445
1935,1935,0,36,689
1936,1936,0,36,427
1937,1937,0,36,-128
1938,1938,0,36,-319
1939,1939,0,36,714
1940,1940,0,36,-841
1941,1941,0,36,393
1942,1942,0,36,-878
1943,1943,0,91,-603
1944,1944,0,91,240
1945,1945,0,91,-607
1946,1946,0,91,-47
1947,1947,0,91,501
1948,1948,0,91,-319
1949,1949,0,91,173
1950,1950,0,91,-628
1951,1951,0,91,-27
1952,1952,0,91,397
1953,1953,0,112,154
1954,1954,0,112,246
1955,1955,0,112,-374
1956,1956,0,112,-5
1957,1957,0,112,-349
1958,1958,0,112,-87
1959,1959,0,112,757
1960,1960,0,112,-316
1961,1961,0,112,418
1962,1962,0,112,-564
1963,1963,0,90,736
1964,1964,0,90,904
1965,1965,0,90,417
1966,1966,0,90,-313
1967,1967,0,90,-575
1968,1968,0,90,175
1969,1969,0,90,130
1970,1970,0,90,-345
1971,1971,0,90,-73
1972,1972,0,90,427
1973,1973,0,33,727
1974,1974,0,33,483
1975,1975,0,33,-362
1976,1976,0,33,-122
1977,1977,0,33,462
1978,1978,0,33,-104
1979,1979,0,33,128
1980,1980,0,33,703
1981,1981,0,33,476
1982,1982,0,33,-374
1983,1983,0,-37,-329
1984,1984,0,-37,182
1985,1985,0,-37,-69
1986,1986,0,-37,-277
1987,1987,0,-37,-54
1988,1988,0,-37,446
1989,1989,0,-37,155
1990,1990,0,-37,398
1991,1991,0,-37,-517
1992,1992,0,-37,-350
1993,1993,0,-94,-351
1994,1994,0,-94,403
1995,1995,0,-94,-585
1996,1996,0,-94,132
1997,1997,0,-94,-67
1998,1998,0,-94,-307
1999,1999,0,-94,135
2000,2000,0,-94,503
2001,2001,0,-94,-347
2002,2002,0,-94,450
2003,2003,0,-114,221
2004,2004,0,-114,-96
2005,2005,0,-114,202
2006,2006,0,-114,505
2007,2007,0,-114,709
2008,2008,0,-114,-2
2009,2009,0,-114,925
2010,2010,0,-114,-114
2011,2011,0,-114,191
2012,2012,0,-114,151
2013,2013,0,-91,-330
2014,2014,0,-91,-537
2015,2015,0,-91,-368
2016,2016,0,-91,210
2017,2017,0,-91,-108
2018,2018,0,-91,435
2019,2019,0,-91,-330
2020,2020,0,-91,-623
2021,2021,0,-91,672
2022,2022,0,-91,129
2023,2023,0,-32,711
2024,2024,0,-32,-330
2025,2025,0,-32,154
2026,2026,0,-32,-585
2027,2027,0,-32,-288
2028,2028,0,-32,-600
2029,2029,0,-32,-85
2030,2030,0,-32,-324
2031,2031,0,-32,204
2032,2032,0,-32,-307
2033,2033,0,39,494
2034,2034,0,39,-127
2035,2035,0,39,424
2036,2036,0,39,-276
2037,2037,0,39,-313
2038,2038,0,39,-596
2039,2039,0,39,903
2040,2040,0,39,696
2041,2041,0,39,211
2042,2042,0,39,167
2043,2043,0,96,427
2044,2044,0,96,170
2045,2045,0,96,-865
2046,2046,0,96,238
2047,2047,0,96,-830
2048,2048,0,96,172
2049,2049,0,96,-69
2050,2050,0,96,-287
2051,2051,0,96,408
2052,2052,0,96,-384
2053,2053,0,116,-298
2054,2054,0,116,230
2055,2055,0,116,446
2056,2056,0,116,-290
2057,2057,0,116,-525
2058,2058,0,116,-298
2059,2059,0,116,-331
2060,2060,0,116,198
2061,2061,0,116,-780
2062,2062,0,116,214
2063,2063,0,92,-862
2064,2064,0,92,-594
2065,2065,0,92,-267
2066,2066,0,92,134
2067,2067,0,92,481
2068,2068,0,92,170
2069,2069,0,92,481
2070,2070,0,92,-322
2071,2071,0,92,-318
2072,2072,0,92,-344
2073,2073,0,32,-20
2074,2074,0,32,-621
2075,2075,0,32,-42
2076,2076,0,32,-34
2077,2077,0,32,-567
2078,2078,0,32,403
2079,2079,0,32,511
2080,2080,0,32,-515
2081,2081,0,32,173
2082,2082,0,32,699
2083,2083,0,-40,-615
2084,2084,0,-40,392
2085,2085,0,-40,217
2086,2086,0,-40,211
2087,2087,0,-40,-82
2088,2088,0,-40,-834
2089,2089,0,-40,686
2090,2090,0,-40,-380
2091,2091,0,-40,455
2092,2092,0,-40,-824
2093,2093,0,-98,-531
2094,2094,0,-98,477
2095,2095,0,-98,403
2096,2096,0,-98,-564
2097,2097,0,-98,-292
2098,2098,0,-98,-98
2099,2099,0,-98,-289
2100,2100,0,-98,439
2101,2101,0,-98,490
2102,2102,0,-98,412
2103,2103,0,-118,-598
2104,2104,0,-118,-104
2105,2105,0,-118,-377
2106,2106,0,-118,-56
2107,2107,0,-118,169
2108,2108,0,-118,482
2109,2109,0,-118,693
2110,2110,0,-118,-581
2111,2111,0,-118,-319
2112,2112,0,-118,641
2113,2113,0,-93,154
2114,2114,0,-93,-68
2115,2115,0,-93,-839
2116,2116,0,-93,210
2117,2117,0,-93,232
2118,2118,0,-93,-547
2119,2119,0,-93,-330
2120,2120,0,-93,647
2121,2121,0,-93,-771
2122,2122,0,-93,978
2123,2123,0,-32,-55
2124,2124,0,-32,-15
2125,2125,0,-32,-363
2126,2126,0,-32,-547
2127,2127,0,-32,708
2128,2128,0,-32,-376
2129,2129,0,-32,162
2130,2130,0,-32,218
2131,2131,0,-32,428
2132,2132,0,-32,-629
2133,2133,0,42,725
2134,2134,0,42,-543
2135,2135,0,42,-264
2136,2136,0,42,-111
2137,2137,0,42,-336
2138,2138,0,42,-23
2139,2139,0,42,-60
2140,2140,0,42,140
2141,2141,0,42,225
2142,2142,0,42,-570
2143,2143,0,100,421
2144,2144,0,100,252
2145,2145,0,100,752
2146,2146,0,100,200
2147,2147,0,100,499
2148,2148,0,100,497
2149,2149,0,100,429
2150,2150,0,100,-76
2151,2151,0,100,-61
2152,2152,0,100,-337
2153,2153,0,119,-45
2154,2154,0,119,252
2155,2155,0,119,-624
2156,2156,0,119,399
2157,2157,0,119,-87
2158,2158,0,119,664
2159,2159,0,119,-49
2160,2160,0,119,-302
2161,2161,0,119,-95
2162,2162,0,119,137
2163,2163,0,93,-577
2164,2164,0,93,691
2165,2165,0,93,384
2166,2166,0,93,-537
2167,2167,0,93,661
2168,2168,0,93,-381
2169,2169,0,93,-278
2170,2170,0,93,-294
2171,2171,0,93,222
2172,2172,0,93,-85
2173,2173,0,31,165
2174,2174,0,31,402
2175,2175,0,31,477
2176,2176,0,31,-592
2177,2177,0,31,-550
2178,2178,0,31,252
2179,2179,0,31,460
2180,2180,0,31,-73
2181,2181,0,31,188
2182,2182,0,31,-83
2183,2183,0,-43,-293
2184,2184,0,-43,993
2185,2185,0,-43,740
2186,2186,0,-43,390
2187,2187,0,-43,-291
2188,2188,0,-43,458
2189,2189,0,-43,-4
2190,2190,0,-43,704
2191,2191,0,-43,455
2192,2192,0,-43,-524
2193,2193,0,-101,756
2194,2194,0,-101,-63
2195,2195,0,-101,-561
2196,2196,0,-101,-775
2197,2197,0,-101,190
2198,2198,0,-101,-769
2199,2199,0,-101,-514
2200,2200,0,-101,477
2201,2201,0,-101,-361
2202,2202,0,-101,-308
2203,2203,0,-121,-273
2204,2204,0,-121,478
2205,2205,0,-121,-1132
2206,2206,0,-121,646
2207,2207,0,-121,386
2208,2208,0,-121,-516
2209,2209,0,-121,-12
2210,2210,0,-121,-19
2211,2211,0,-121,429
2212,2212,0,-121,237
2213,2213,0,-94,-315
2214,2214,0,-94,165
2215,2215,0,-94,-91
2216,2216,0,-94,-626
2217,2217,0,-94,-58
2218,2218,0,-94,-571
2219,2219,0,-94,508
2220,2220,0,-94,472
2221,2221,0,-94,-258
